DEBUG - 2024-09-01 22:01:42,746 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\drf_spectacular\contrib\pydantic.py first seen with mtime 1719587406.5237927 

DEBUG - 2024-09-01 22:01:42,746 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\contrib\auth\admin.py first seen with mtime 1716712061.9505086 

DEBUG - 2024-09-01 22:01:42,747 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\rest_framework\relations.py first seen with mtime 1719203380.695922 

DEBUG - 2024-09-01 22:01:42,747 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\contrib\sites\management.py first seen with mtime 1716712066.7162087 

DEBUG - 2024-09-01 22:01:42,747 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\allauth\core\ratelimit.py first seen with mtime 1716712090.1381726 

DEBUG - 2024-09-01 22:01:42,747 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\utils\version.py first seen with mtime 1716712068.2397938 

DEBUG - 2024-09-01 22:01:42,748 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\rest_framework\negotiation.py first seen with mtime 1719203380.6872592 

DEBUG - 2024-09-01 22:01:42,748 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1716712067.281135 

DEBUG - 2024-09-01 22:01:42,748 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1716712052.174095 

DEBUG - 2024-09-01 22:01:42,748 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\allauth\account\managers.py first seen with mtime 1716712090.0551503 

DEBUG - 2024-09-01 22:01:42,750 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\db\models\query_utils.py first seen with mtime 1716712067.7353065 

DEBUG - 2024-09-01 22:01:42,750 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\urllib3\filepost.py first seen with mtime 1716712049.6184056 

DEBUG - 2024-09-01 22:01:42,750 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django_filters\filters.py first seen with mtime 1716712087.6408992 

DEBUG - 2024-09-01 22:01:42,751 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\tzlocal\windows_tz.py first seen with mtime 1716712604.6683633 

DEBUG - 2024-09-01 22:01:42,751 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\fractions.py first seen with mtime 1701955214.0 

DEBUG - 2024-09-01 22:01:42,751 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\selectors.py first seen with mtime 1701955214.0 

DEBUG - 2024-09-01 22:01:42,751 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\urllib3\contrib\__init__.py first seen with mtime 1716712049.6294422 

DEBUG - 2024-09-01 22:01:42,752 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\importlib\metadata\_itertools.py first seen with mtime 1701955214.0 

DEBUG - 2024-09-01 22:01:42,752 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\utils\tree.py first seen with mtime 1716712068.2376509 

DEBUG - 2024-09-01 22:01:42,752 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\email\headerregistry.py first seen with mtime 1701955214.0 

DEBUG - 2024-09-01 22:01:42,752 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\zipfile\_path\glob.py first seen with mtime 1701955216.0 

DEBUG - 2024-09-01 22:01:42,753 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\apscheduler\__init__.py first seen with mtime 1716712625.6649084 

DEBUG - 2024-09-01 22:01:42,753 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\xml\__init__.py first seen with mtime 1701955216.0 

DEBUG - 2024-09-01 22:01:42,753 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\xml\dom\__init__.py first seen with mtime 1701955216.0 

DEBUG - 2024-09-01 22:01:42,753 - File C:\Users\Igor\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1701955216.0 

DEBUG - 2024-09-01 22:01:42,754 - File C:\Users\Igor\Projects\online_store\venv\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1716712059.9732935 

